"V2_1","V3_1","V1_2"
-1.59691590802262,0.330824934327156,-0.321482760923767
-0.500299497761981,0.649345028957762,-0.443905446477355
0.0020381482754122,1.08669066338876,0.222976369255387
-1.58703582344143,1.76403154984384,-0.596190621184546
0.654670150737005,-0.243584172190056,-0.781740914392389
0.0734317143129559,-0.18317793905585,1.32751383754811
0.380501678435812,1.51584387504913,-1.17754421652044
0.558069712816725,-0.75871730889675,0.163270369952771
-0.240851021717027,-0.359422830051886,-1.43672840749455
0.740020727778599,0.791986723029653,0.20484467972611
0.367475058893426,-1.11618829471983,-0.0563430344264907
0.277007016997701,0.72307318626288,-0.577131135599832
0.985821924638503,-2.3899083654133,0.134138495117535
0.208152093717558,-1.18838269746149,0.978467057161762
2.80927615759714,-0.660474420095507,-0.2449308541528
0.541406025753664,0.401065561684971,-0.974222737404839
2.47725823542075,0.945541540820802,-0.961600190848039
0.174702459344311,1.96773202923532,2.26286779550887
0.1048413032759,-0.716203196607215,-1.9765280555964
0.569452738304236,-1.3203874032047,-0.413495819545164
-1.19207332739631,0.420338338759669,1.59979818569234
-0.601597379862047,0.864261134923631,0.113710014465622
-0.180020669414505,0.562239476916365,0.106052716321448
-0.589033551102408,1.12016057674702,0.0891877586582419
0.762126181201072,-0.358533466891122,0.0220250340863202
-0.995079322018711,-0.53042292549857,-0.701826440330632
-0.36919835590608,-0.205880000982033,-0.00192680490940646
-1.33446002546527,0.738132408654416,-0.310814711900608
0.83563003857573,0.87992879261686,0.365502681808319
-0.201768592388394,0.170492545231276,-2.28682310005455
-0.528798477164028,-0.152123199635113,-0.859791166681242
0.377763125073093,1.1522988027391,0.785464014018202
-0.2351587311084,-1.23788119159318,-0.290466300345128
0.22467752861358,-0.987773664408908,-1.15789794782153
-0.290718182298394,0.0188573832014116,-1.4134303880214
0.219029783898931,2.36016454487316,-0.716911109465481
1.14518734198079,-0.0462036992746732,-0.804919273433857
-1.04255461434323,-0.62050536691333,-0.171900963789354
-0.350384491538606,1.69670067687791,-1.08579359819904
-0.133870379234211,0.309156497087826,0.288449169079177
1.01500959823107,1.06580571833399,-0.730605696206379
-3.04004869720416,-0.884431714484087,-0.689820556900065
0.743099058807659,-0.335430187952626,-0.0544782270862558
0.900580562259895,1.15371318134013,-1.07352989160561
1.78645474251775,0.282650413446179,0.254136404845735
0.577656803901691,-1.24013600193741,-1.81369466706165
0.00112282178761475,0.0992261910595768,0.746752412711549
-1.3022403628251,0.882851550994335,0.347916650044016
0.0691891921019133,-2.04851519335034,1.96395744469979
0.364150587400636,0.853396352291661,0.9735987003218
-0.752176821110221,-0.731187546293577,-0.672232465651879
0.506721173691215,-0.550435337544645,-0.508368179463419
0.296200720897814,0.976077592320393,-0.996669024179422
-0.0663964381277477,0.859750773866084,-0.279732053971784
1.59906447719352,0.129006266802852,1.54702250050186
0.998525695257652,0.0485090690593558,1.34582004111902
-0.523747678612622,0.936822201914893,2.38398463109661
0.329798097408293,-1.37394891875711,0.041357005621542
-0.735496352205805,2.07887812203995,0.213794186239514
1.8399601538197,-0.0358248590243511,-0.483885788720217
0.264688435877827,0.952507232386881,0.173676978084583
-0.31104376338114,0.0530895237749966,0.686680003195111
-0.784795460583342,0.254658579062263,-1.74769532388881
1.07013007339522,0.00566246115908119,1.41614780030489
-0.7406082932237,-1.06707634886074,0.142742384081877
2.08888056082146,-0.533622729064827,-1.80561520621963
0.428626662805555,1.7828144247782,1.81813719663734
0.147365318415886,-0.422495328535947,-0.116471615982109
1.3216476666933,-0.232674631911656,0.0053578568219144
-0.520532164884871,-0.394219586306891,1.15906407445764
0.0482096116775203,0.827711471202868,-0.792493592166434
-1.3647972786355,1.40933508581165,1.16996965590409
-1.69780488336111,0.0864432985474035,-0.493826912876455
0.931673055336021,0.0942699751732407,-0.60048229077579
-1.13607858196153,-1.39371134947669,0.872761524735727
-0.735547622284009,-1.91564051819465,0.039925526614439
-0.653767256480793,0.721573680466192,3.11823656321677
-1.04762052700276,0.315336456064395,0.0159355798966676
0.249390357654361,0.134140218828241,1.4336119726613
0.261089563212465,-0.6292462599957,-1.13478206505853
-0.923447040228353,-0.388255970928959,1.52232821762957
0.0802911874604854,-0.97759745899941,1.87348941053887
0.890073424952795,-0.06218584368852,-0.665848218472346
-1.56021367503578,-0.743325551906225,-0.26898959843887
1.27145853267177,0.488336641352579,2.50842986217858
0.678806193655769,0.25680604774773,-0.119427214960244
0.252173094808935,0.493405314402518,-0.763807908065524
-0.700039462822139,0.470465494883318,-0.11649186445833
1.28493381166715,-0.692565842604648,0.979120791474197
-0.0366414165490139,0.808942869468728,-0.51544932388423
-1.6146232355588,-0.100320188737772,-0.225131934793559
0.200056164466817,-0.435189100743917,1.09149048494888
0.114549156509542,0.782394305044953,-0.770788003261341
2.11516926871426,-0.945516603513486,1.07770417154385
-0.0386971114785119,0.94042814960866,-1.853696958033
0.977775164640943,0.134110302012514,-0.822476322799564
0.10418195190294,-1.5712867840525,0.0200143389424495
0.456951663317414,-1.43189499606717,-1.07508221269744
0.27648890479109,-0.598384843423723,1.3808366890841
-1.97605412961809,-0.0303453089823487,-0.676667872659495
0.627035202430793,-0.489467507770007,-1.13441593793498
-1.58834510884941,1.09858910513799,-0.0903801798703988
-0.236106470293573,0.148296398682208,-0.333825741334933
-1.18585533378281,0.227985279610517,0.0812500850379382
0.617590485983707,-0.418008489526105,0.304061699174108
0.801889610011981,-1.3111913943648,-1.86549268211273
-1.3782828176033,0.683486043078784,-1.06713505253106
0.423533575364291,-1.33510719307541,0.434449516963211
-1.40209731932483,0.603371641431967,0.292550727846198
-0.63663518462552,0.054764917028369,-2.33153443222323
-0.915709214553126,-1.22768392899439,1.66776970611911
0.327967015517386,-0.731891771499156,0.714911646587121
-0.746586639321586,-1.64274606731098,0.862833989470209
0.0687597710589756,1.63688292960449,-2.57968940410615
0.352258977731853,-1.87955087940081,-1.38808653968471
-0.29396261317087,0.560092089713826,0.41383986589206
1.65212672124071,0.00957673833528088,2.30534372214904
-0.0191179023374391,-0.658178617268443,0.247390777564371
2.14665693864792,0.218727875809432,-0.546171652315293
-1.22172777447876,-0.689737841779432,0.848401642888676
0.245577174031559,0.129375750742375,1.51551120979218
0.43028829775723,-0.782509523695094,-0.394609252848754
0.590891783759643,-0.548606428375678,-0.497222462963657
0.286335498197014,-1.06605663867209,1.76238195339893
1.82080755653733,-1.08107287866474,-0.281489731189219
-1.74253944189269,-0.991103214284043,0.446743833792186
-1.35076720600774,-0.335613519536945,-0.135820312066223
1.38286937467648,1.30336348598583,0.0138656891721637
-1.63762648292738,1.07691789752006,-0.444565854444599
-0.246696913008144,-0.617919809130276,-0.179227517887383
0.321407134974264,-0.629978178459756,-0.563824865483481
0.946780225198412,-0.335925265261031,1.27211359979222
-1.92863599248288,-0.0373939425520419,2.31937431507471
-0.777634564565242,0.75641310149952,0.975099133117757
-0.10642390088008,0.0108959109221517,-0.612135526329788
-0.242264796733978,0.923018602871291,0.370549886560606
-0.00977153958475989,-1.15340044554501,-1.22794014488183
0.0306297768129688,-1.4218858417508,-0.633896729355975
0.386535905315767,-0.169063280344597,1.43837012022362
-1.77696108095516,1.28675017563659,0.854351702969772
-0.0337878666425974,1.10695221574926,-0.613890145010252
0.597126320778406,-0.151573141679038,-1.19405530694578
0.542403910884026,-0.121570098932797,1.26644080579503
-0.26272063678525,0.707773029482034,-0.408895112110763
0.475115766316651,-1.71987598604419,0.568617191546668
-2.07940648318083,-0.138531551345148,0.576607398351573
-0.30960609690239,-0.0745286409236041,2.01717715976533
-0.353620661803045,0.46531946397898,1.38677144898783
0.842287809406419,-0.400749175774459,0.874550385363697
0.46577643645361,-0.724522122737026,0.660884819438785
-0.166223148290264,0.990993768140661,0.674389961157676
-1.19430709658012,0.936061607139286,-1.10511536676788
1.9224379929637,0.103096868056197,0.0325858589605237
-1.11243641073103,-0.58461215633607,-2.18398405548824
1.03737962564967,-0.10345595729579,1.3135491822475
0.693693569041412,1.3851166103287,-2.33201055659451
-0.831351087593557,-0.709974765984976,-0.334157160267832
0.427455861804212,-0.656451911086041,-1.38090036322904
-1.53333467622242,-0.304105617601296,-0.422574702961643
-0.797573170612945,-1.71292140254855,0.187767832494574
-1.22286804575761,0.303697967050287,0.0432980222423023
0.184121435157797,0.916884501805266,-0.0947299847222861
0.728518941672508,0.0292806840224218,-0.250896295814402
-0.366263100423581,0.640495523477991,-0.417468404444403
-1.54416671786515,0.0987647519916928,-0.295398172202992
-0.738530249302909,-0.843244873003492,1.47412100409555
-0.852611501043344,0.0884197540930918,2.40132556923924
0.972214214131989,-0.848437046697964,-0.597341895524341
-0.49354683966035,0.877040177489061,-0.589127124278897
0.0600665831015214,1.70804255376938,1.54239787829747
-0.477873362687773,-1.15928012945084,0.144412325743634
0.0456127512899207,0.895695408856255,-0.0581308819496925
-0.0423999304082897,-0.816096482970432,0.0150735486525741
0.194539238540467,1.28161190476296,-0.233206164008708
0.23968929440332,-0.843588462938959,0.365519976956651
0.775312239974543,-0.55973410861943,-0.79382001612167
-0.265524088993349,-1.6191108768534,-0.456116422959244
-1.40323396841479,0.332010718921214,-0.288107454168476
-0.842599449143698,-0.25654536585531,0.981070462890713
-0.34995751938859,-1.14849408875812,-0.412223672035781
0.969184874693994,0.854839809063367,-0.229146186247644
-0.775213198356397,-2.3710065319061,0.202186947928656
-0.593633417657877,1.82343912930343,1.34532580734487
-1.19189404520822,1.23455752527861,0.714383619248156
-0.991246569437129,-1.2147744875296,0.105384007011307
-1.16891714066749,0.271100769793327,3.21889943126047
-2.10998550464732,1.40118858966968,1.50483410430959
0.711350136955248,0.321842552576092,0.250435630171017
1.00088245592428,-0.790943980508697,-0.140332742780751
-0.220562313091396,-2.02879694534945,-0.789447362747343
0.531118980574991,-0.453945021237166,1.66546336259732
0.630961843031639,0.438263234034576,-0.919254030484063
-0.394763689987616,-0.949778134154965,-0.18174704236672
-0.0846426361335586,0.2530267035131,-1.80587581203278
-0.0370627423043648,1.32645628781177,-0.422244630351553
-0.099345155110879,0.762127414607907,-0.124497758037496
-1.24450429338218,-1.16467876913255,-0.040229725079473
0.914444029456355,-0.0531872247742625,-0.567828898454513
-1.23426047310292,-0.234816756493006,-1.28431653597343
-0.194679151481755,-0.631579232818236,-0.640071245176484
-1.8568558491308,0.160746483164076,-0.0283067715127348
0.995829227515065,0.321507954509575,0.162814728624344
-0.725081366908771,-0.832990234941444,-1.87034900590017
0.166043933358475,0.545737017169462,-0.522077738998274
-0.403097398193328,0.399580516215808,-0.30164982051086
0.20280438470353,-0.0861189391720498,-2.14479394565927
0.444239372186259,0.531291755033138,-0.521277591588474
